order_id,total_price,total_shipping,num_items,order_total,group,below_threshold,responded,amount_added,final_price,final_revenue
8d79387c949a14812dc166d8fe4039d1,84.9,17.84,1,102.74,control,True,False,0.0,84.9,102.74000000000001
863a5aae025377c66a973980616bb64f,19.9,15.1,1,35.0,control,True,False,0.0,19.9,35.0
6f078a846f0427e42e068e545b56efdf,48.9,19.53,1,68.43,treatment,True,False,0.0,48.9,68.43
64d08d57c3320c16b1e8db97bfc9b314,59.9,13.44,1,73.34,treatment,True,True,44.064125304710394,103.9641253047104,103.9641253047104
7978aa5d3192f689ad92bcb96ae2fef0,31.9,21.15,1,53.05,treatment,True,False,0.0,31.9,53.05
fe0105a4696c7d31837cb3130fe9c4b1,89.9,13.65,1,103.55,treatment,True,False,0.0,89.9,103.55000000000001
77a6d5a1a8e5b3e165b43761f761cb1b,116.9,15.92,1,132.82,treatment,False,False,0.0,116.9,116.9
9ad384830a3bad800634d385f5f4d435,75.0,18.81,1,93.81,treatment,True,False,0.0,75.0,93.81
093fb737d1bbfe9d3794b96acf28d546,75.0,17.78,1,92.78,treatment,True,True,37.611120618183904,112.6111206181839,112.6111206181839
84302358218242307763b9b0be1cd978,348.8,16.19,1,364.99,control,False,False,0.0,348.8,364.99
cbe59472268ccc3ada89c57c85b2c41d,50.9,17.93,1,68.83,treatment,True,False,0.0,50.9,68.83
1e189a60261c3efb60bdace6d37ac223,139.94,59.53,1,199.47,treatment,False,False,0.0,139.94,139.94
132e2cd17bdaa2f84fc9cea118197634,52.0,16.61,1,68.61,treatment,True,True,66.71498523049101,118.71498523049101,118.71498523049101
f99981d9ac419b6da3ddfe6084646198,49.0,17.71,1,66.71000000000001,treatment,True,False,0.0,49.0,66.71000000000001
c382d84d35f4d874b1f1c372f4bde27c,145.9,15.47,1,161.37,control,False,False,0.0,145.9,161.37
8b5bc64e2f7c0a6f2e693d56b3aa74c9,79.0,38.82,1,117.82,treatment,True,False,0.0,79.0,117.82
375c717fbe948f24044e81178cc38b0e,159.0,18.54,1,177.54,control,False,False,0.0,159.0,177.54
0ce5b90b3bd06c388f87fd281ff7eba7,229.0,17.04,1,246.04,treatment,False,False,0.0,229.0,229.0
c531e20fbbaf3e7302ff967fb3c7340b,572.0,64.74,1,636.74,control,False,False,0.0,572.0,636.74
da629b3afcafb7c28c25b747594e4a43,289.9,34.8,1,324.7,control,False,False,0.0,289.9,324.7
cd89724850cc66ec67af22f8513e7010,99.9,17.95,1,117.85,control,True,False,0.0,99.9,117.85000000000001
0f090dd2d83a9d755108584313c8208d,11.7,36.46,2,48.16,treatment,True,True,90.42183559225818,102.12183559225818,102.12183559225818
effe6b3c0a442e88e41a15c0cdd09a83,190.83,12.84,1,203.67,control,False,False,0.0,190.83,203.67000000000002
a8a66bacde65e1be704695072691fab7,127.0,12.09,1,139.09,treatment,False,False,0.0,127.0,127.0
10a419c662c88c75ed796f78bc88d31b,41.5,16.32,1,57.82,control,True,False,0.0,41.5,57.82
5ae27cc40da0652f19685c5b8352c979,489.0,21.3,1,510.3,treatment,False,False,0.0,489.0,489.0
057712e71c25f78b04ba3452284c110b,219.9,22.03,1,241.93,treatment,False,False,0.0,219.9,219.9
51868729f79f5a4f692a73234e21add8,70.0,9.7,1,79.7,control,True,False,0.0,70.0,79.7
3e46d4c127db26ad30843bd14fcb98f7,41.97,45.69,3,87.66,control,True,False,0.0,41.97,87.66
1c3f752b9a4d09bf1e016439a427d5f8,16.49,7.39,1,23.88,treatment,True,False,0.0,16.49,23.88
90f4238d4a0d8f6371e4fbb18af5df64,29.9,10.96,1,40.86,treatment,True,True,73.18831515078425,103.08831515078424,103.08831515078424
0eee1a4b63289dc4fd740238702f8fe8,129.99,14.67,1,144.66,treatment,False,False,0.0,129.99,129.99
553e31affcb8c69f75f7fa6d7978be44,99.78,16.8,2,116.58,control,True,False,0.0,99.78,116.58
66efd2908f85d751e42a8ef1b0bf103a,69.98,30.2,2,100.18,control,True,False,0.0,69.98,100.18
cf929d9ea864fa89b752c5cf0b98cd25,89.9,12.13,1,102.03,treatment,True,True,21.173556670788663,111.07355667078866,111.07355667078866
7aa2471c1e8d0cd89eec9459fde59414,81.0,42.71,1,123.71,control,True,False,0.0,81.0,123.71000000000001
56417f76b00d347bc97497d3f823cea9,689.89,40.15,1,730.04,control,False,False,0.0,689.89,730.04
ecece91c3d1b87ff38070137b454c50c,39.9,57.05,1,96.95,control,True,False,0.0,39.9,96.94999999999999
5ad4c42b55f95ad02ba670fecbcd0540,259.9,13.95,1,273.84999999999997,treatment,False,False,0.0,259.9,259.9
3c7aeb3b47d45fd1c705fcde36ad4aeb,68.0,17.44,2,85.44,treatment,True,False,0.0,68.0,85.44
91750e4d3d89e619cd557a6da400be06,45.9,15.56,1,61.46,control,True,False,0.0,45.9,61.46
dd563e7a7841c760917e0cf6aee3740d,224.0,19.45,1,243.45,control,False,False,0.0,224.0,243.45
3c31094fbd7da6168cc190beedf23888,139.9,20.22,1,160.12,control,False,False,0.0,139.9,160.12
2bcb4add2a785006005bcea7b61559aa,40.9,9.27,1,50.17,control,True,False,0.0,40.9,50.17
38f84a21226e448e6ca37b3c45144994,55.9,11.73,1,67.63,control,True,False,0.0,55.9,67.63
ef31477820679f9801481f607b13f32e,97.9,25.97,1,123.87,treatment,True,False,0.0,97.9,123.87
dd416a83ddfde887da5021bae60bb919,155.0,15.84,1,170.84,control,False,False,0.0,155.0,170.84
330c4c1c971ff97dc8128ca0f61f21c6,883.57,16.79,1,900.36,control,False,False,0.0,883.57,900.36
6259deeab2f6daedf07d0574adda7fff,24.9,16.11,1,41.01,treatment,True,True,93.97106291298817,118.87106291298818,118.87106291298818
47c5847c6d4b31c6ad25269c40be3ab3,99.9,17.14,1,117.04,control,True,False,0.0,99.9,117.04
3282d3194ddf7794d2ac89795ed74cd1,189.9,22.13,1,212.03,treatment,False,False,0.0,189.9,189.9
41b77be2144c06162d34e0a18f8f15ce,12.88,12.79,1,25.67,control,True,False,0.0,12.88,25.67
e536cdf72fac1ac0394ce265d37d22e7,65.85,13.12,1,78.97,control,True,False,0.0,65.85,78.97
85786ed6b45d6b5897d8040879e0a899,116.6,55.09,1,171.69,treatment,False,False,0.0,116.6,116.6
9d480419579c11f532fce93c63e0eed8,50.0,18.59,1,68.59,treatment,True,True,59.15609865118413,109.15609865118412,109.15609865118412
de8a1cc20f0f3f44aded9ac6a1e8eaa1,72.0,18.74,1,90.74,control,True,False,0.0,72.0,90.74
4ab7b9945880c46a7fe643c2dacf9ce5,15.99,14.52,1,30.51,treatment,True,False,0.0,15.99,30.509999999999998
05b57f5540e48c853b6235bf8ff10e20,61.34,18.31,1,79.65,treatment,True,True,39.04198398707452,100.38198398707452,100.38198398707452
8ad2cc00eef89bdf0cb90d5bff14d90e,370.47,33.34,1,403.81000000000006,control,False,False,0.0,370.47,403.81000000000006
d963d0963eba99c7aeab1e3c03daa7e9,26.0,9.44,1,35.44,treatment,True,False,0.0,26.0,35.44
5f7e1556c341ffba69159bcbce87f2c9,29.99,14.1,1,44.09,treatment,True,False,0.0,29.99,44.089999999999996
5f388b746633707438472151bf468e6f,45.99,7.78,1,53.77,control,True,False,0.0,45.99,53.77
1f31a04201c7a177ad2e98405b18f8ef,18.0,8.29,1,26.29,treatment,True,True,83.73565908129981,101.73565908129981,101.73565908129981
f4f61b16e0eed6fa5b839b42a4b2b2d3,99.0,17.43,1,116.43,treatment,True,True,4.190799133768472,103.19079913376848,103.19079913376848
5e7ac1d3afa3583411b284bebd5dcdcb,157.99,15.86,1,173.85000000000002,treatment,False,False,0.0,157.99,157.99
39d92c90ecacf0e6411af62b7bcabe17,69.9,16.25,1,86.15,control,True,False,0.0,69.9,86.15
74b1932a11b0d28d122ee5572b5ea7d1,70.0,13.61,1,83.61,control,True,False,0.0,70.0,83.61
95a08547138ca5fa14fae54639939af6,119.9,22.31,1,142.21,treatment,False,False,0.0,119.9,119.9
4421a7200d8a1f6a0dd6fbf8c96d01d5,120.0,36.19,1,156.19,control,False,False,0.0,120.0,156.19
d29cafb654e73fca65371aec22d88ca8,129.9,37.0,1,166.9,control,False,False,0.0,129.9,166.9
e05c05475cc96f65f8c34274398840d9,88.0,15.56,2,103.56,control,True,False,0.0,88.0,103.56
876c93b0a50c1fd2ad77f265d32de95e,330.0,39.22,1,369.22,control,False,False,0.0,330.0,369.22
286416c179ad55d3866ac9b330dec836,300.0,49.54,1,349.54,treatment,False,False,0.0,300.0,300.0
29704af83588033bed1de27af569ab14,85.0,8.95,1,93.95,control,True,False,0.0,85.0,93.95
c87eec6cce9feaa006f84b7154c745cd,49.9,23.11,1,73.00999999999999,treatment,True,False,0.0,49.9,73.00999999999999
170668dbc6b505ada8c06356aa45177b,54.9,11.88,1,66.78,control,True,False,0.0,54.9,66.78
9d03d999c1103e51b47e5dff3b2b7183,145.8,32.54,2,178.34,treatment,False,False,0.0,145.8,145.8
6b7d50bd145f6fc7f33cebabd7e49d0f,230.0,22.25,1,252.25,control,False,False,0.0,230.0,252.25
babf90abd65f41b5f2c55c4452048ee2,90.0,14.72,1,104.72,treatment,True,False,0.0,90.0,104.72
58ea2f39b960352a146343ee46c38bb2,79.9,20.64,1,100.54,treatment,True,False,0.0,79.9,100.54
781558df49ad78a40698dc8cb5c739d1,88.0,11.82,1,99.82,control,True,False,0.0,88.0,99.82
886554d6a49f10154eb12b81a6c4ef4b,81.0,36.46,2,117.46,treatment,True,False,0.0,81.0,117.46000000000001
79e2d134258914ae2184cb0a3116a802,149.99,38.57,1,188.56,control,False,False,0.0,149.99,188.56
9fd3d5bb20296499ef3fbcaa4db31c39,149.99,27.59,1,177.58,treatment,False,False,0.0,149.99,149.99
2e87d5b27ba52796b2b5250002426561,38.9,15.23,1,54.129999999999995,treatment,True,True,62.10911141240248,101.00911141240248,101.00911141240248
d95c7210ba7d2249083e45536f2d0a27,85.99,11.81,1,97.8,treatment,True,True,27.165775600723727,113.15577560072373,113.15577560072373
e11ea6be9b7b180e46f0b9186f39354a,89.0,15.38,1,104.38,treatment,True,True,29.318699250223073,118.31869925022308,118.31869925022308
29cbf0f738f9f827dbb2fc94c79e61f1,79.9,23.43,1,103.33,control,True,False,0.0,79.9,103.33000000000001
b9091887b2df90201bd6ba74c3187934,85.99,20.7,1,106.69,control,True,False,0.0,85.99,106.69
c4d5588c1ee36814fc302422334e67f5,295.0,18.78,1,313.78,control,False,False,0.0,295.0,313.78
25f22c7921c0a8d9aece054f7daab2b8,25.99,17.63,1,43.62,treatment,True,False,0.0,25.99,43.62
4e21387c48145e5e07a1d552b1a69776,47.9,11.85,1,59.75,treatment,True,True,53.34959522715642,101.24959522715642,101.24959522715642
1e90871264623f5f891409abac3dc0a7,79.99,17.0,1,96.99,control,True,False,0.0,79.99,96.99
bb39656e25b904a5f69ff53ab7d0d9e9,62.7,12.78,1,75.48,treatment,True,True,53.21320461322884,115.91320461322884,115.91320461322884
d1ac8d5603f587877a5873ac2bbf9c70,169.9,12.39,1,182.29,control,False,False,0.0,169.9,182.29000000000002
f90d9d087252c72d1f8a43c65f16f515,199.0,25.74,1,224.74,control,False,False,0.0,199.0,224.74
df81dcb40098fb783a6525fa2f868bc9,79.9,35.69,1,115.59,treatment,True,False,0.0,79.9,115.59
4c7ced0f699389f760f6bee7e99f7b35,194.8,33.53,2,228.33,control,False,False,0.0,194.8,228.33
1a302b3c311d6fd772e886b742c24304,69.99,8.88,1,78.86999999999999,treatment,True,False,0.0,69.99,78.86999999999999
c7e3603d9e577642558373a0e3eed860,218.0,31.02,2,249.02,control,False,False,0.0,218.0,249.02
082c30f193b1a499078fafbfa3a2d6a7,270.0,16.64,1,286.64,treatment,False,False,0.0,270.0,270.0
404427f6508b6a779e273ad67a7ba350,169.9,22.03,1,191.93,control,False,False,0.0,169.9,191.93
87088bdc1540ebbba402377ce8cfbbb6,89.9,14.94,1,104.84,control,True,False,0.0,89.9,104.84
f734baf9f30fe59cde7ccb211dbb4278,180.0,8.68,1,188.68,treatment,False,False,0.0,180.0,180.0
07b9098123333f897ad332b7c9c3820d,9.99,11.73,1,21.72,treatment,True,True,109.05191303305848,119.04191303305848,119.04191303305848
642999e824c9af8073453b0abf40a075,19.99,7.39,1,27.38,control,True,False,0.0,19.99,27.38
7d5d736e94d990a8d3445fa7b4716a2e,29.0,18.23,1,47.23,control,True,False,0.0,29.0,47.230000000000004
75e0647c26de647eca3421e9cc66c9da,59.0,7.78,1,66.78,treatment,True,False,0.0,59.0,66.78
6278b210eed972794a1824a444ed2efe,169.9,27.49,1,197.39,control,False,False,0.0,169.9,197.39000000000001
42ae1967f68c90bb325783ac55d761ce,119.9,15.59,1,135.49,treatment,False,False,0.0,119.9,119.9
2a743fc30067036b7910663ced5a0b7b,129.99,9.26,1,139.25,treatment,False,False,0.0,129.99,129.99
f491c8a7d687daaf24c15726af6477b7,169.99,8.44,1,178.43,control,False,False,0.0,169.99,178.43
52a9379019132afc103b9249b85ae705,89.99,7.88,1,97.87,control,True,False,0.0,89.99,97.86999999999999
eca3005a4f60ceb77b67a30b74095ddf,12.5,8.72,1,21.22,treatment,True,False,0.0,12.5,21.22
d069386dc9272623bf6734acaa0b5c74,138.0,60.2,1,198.2,control,False,False,0.0,138.0,198.2
af74091f111e705ab46de44f0f46aee0,89.9,16.07,1,105.97,treatment,True,False,0.0,89.9,105.97
9a316a6a199c61a2a5d4204f49c22f52,16.9,8.29,1,25.19,control,True,False,0.0,16.9,25.189999999999998
56fa59437624f620d5695b5cbe89526a,89.9,12.76,1,102.66,treatment,True,False,0.0,89.9,102.66000000000001
366d799ad8ce30435d27ed0f7e3eca9d,149.99,16.75,1,166.74,control,False,False,0.0,149.99,166.74
0a2902af9ad58b25df153a4e743b5db9,139.9,61.01,1,200.91,treatment,False,False,0.0,139.9,139.9
7a44c4fe71c5ad785748804827f628b8,174.42,15.39,1,189.81,control,False,False,0.0,174.42,189.81
8d05c02e45305ca61aaa097d40313382,69.99,17.74,1,87.72999999999999,control,True,False,0.0,69.99,87.72999999999999
3de96b35ed547a94451b30a4254f2c16,65.2,30.2,2,95.4,treatment,True,False,0.0,65.2,95.4
9a1f54eaf9aeef72861a0838a4d6715c,139.0,7.84,1,146.84,control,False,False,0.0,139.0,146.84
fc34a24a0463d8668b0c6e270eb71358,79.9,15.31,1,95.21,control,True,False,0.0,79.9,95.21000000000001
4a500df6bccc8012825a767ea8d04a28,321.89,25.51,1,347.4,control,False,False,0.0,321.89,347.4
1a96dbd0041decf9c11c051b4f13d676,74.75,34.38,1,109.13,control,True,False,0.0,74.75,109.13
a7e71dd247a252f0f215e6230cdd5d1e,41.99,11.73,1,53.72,treatment,True,False,0.0,41.99,53.72
ee18e41d0d059cc434a43e62e3352c40,32.9,12.69,1,45.59,treatment,True,False,0.0,32.9,45.589999999999996
93ae3d70a721582a8c0a1d28d804f947,174.9,32.28,2,207.18,control,False,False,0.0,174.9,207.18
f6f20338750875ffa91d23d6d6ff4fb2,115.9,13.15,1,129.05,treatment,False,False,0.0,115.9,115.9
26a8b70dd60471873b430431e691d222,49.31,8.72,1,58.03,treatment,True,False,0.0,49.31,58.03
403e2f13e63c21240eaa9840fe6d95ec,49.95,13.71,1,63.66,treatment,True,True,67.05858975357856,117.00858975357856,117.00858975357856
e8e4a765ce457977a526f6caa4de22dd,179.0,29.56,1,208.56,control,False,False,0.0,179.0,208.56
9f76e95321ab8f7aa87cb1ec8152b38f,158.0,18.99,1,176.99,treatment,False,False,0.0,158.0,158.0
c0e47ed3fd9f5ef10eb00f8b5843578b,123.9,22.58,1,146.48000000000002,treatment,False,False,0.0,123.9,123.9
e54245d9ada10a3d2910565a0bc2fdbf,229.0,16.35,1,245.35,control,False,False,0.0,229.0,245.35
eb20fd7b3bccf8d4f41a18760a129045,29.9,19.4,1,49.3,control,True,False,0.0,29.9,49.3
080d1460c228aebf236ed5800edce044,99.9,15.45,1,115.35,control,True,False,0.0,99.9,115.35000000000001
01ccfbb0ddf88340b6eed3f1370bcf0c,79.0,59.78,1,138.78,treatment,True,False,0.0,79.0,138.78
9d7296b5a0946ad6e54e36059405a951,309.0,54.29,1,363.29,control,False,False,0.0,309.0,363.29
a37f223ddfb275821019dd70ef97b23f,80.9,8.73,1,89.63000000000001,treatment,True,False,0.0,80.9,89.63000000000001
1e99772772632294dae0c56c2b83bb1f,32.5,12.79,1,45.29,control,True,False,0.0,32.5,45.29
ea764419097374269907e79452553f51,34.9,9.34,1,44.239999999999995,treatment,True,True,75.64991889116523,110.54991889116522,110.54991889116522
85f7f388139247ec5874f8f9661b4a06,107.9,8.92,1,116.82,treatment,False,False,0.0,107.9,107.9
daae1dccdda7030344927bf7d8bbadb0,75.0,51.03,1,126.03,treatment,True,True,25.961579369729005,100.96157936972901,100.96157936972901
73c0786753e32171d5d1bba1e682b4ba,14.9,16.79,1,31.69,treatment,True,False,0.0,14.9,31.689999999999998
48d2c84bcaaa40dfb9f0cf5edcb614f8,487.0,19.98,1,506.98,treatment,False,False,0.0,487.0,487.0
67bf20df4e87ad1c8103649d48afdcf1,49.9,26.89,1,76.78999999999999,control,True,False,0.0,49.9,76.78999999999999
70f565643fc6912f8cd3a42456be82a2,189.0,16.42,1,205.42,treatment,False,False,0.0,189.0,189.0
24014414a15d7274cad8a2917fe1f040,1308.0,40.67,2,1348.67,control,False,False,0.0,1308.0,1348.67
15575c6a363e9f5da19a7b7f364976a1,120.0,17.28,1,137.28,treatment,False,False,0.0,120.0,120.0
8e2180a4fcb4cc57d8e0737c95cd4d28,63.98,19.64,1,83.62,control,True,False,0.0,63.98,83.62
971b9fcdf6d782f0ab6bd66e821442bb,139.0,38.52,1,177.52,treatment,False,False,0.0,139.0,139.0
a1ad06d866647a0b9ef51b831079fda4,298.0,89.68,2,387.68,treatment,False,False,0.0,298.0,298.0
520a772c685704aec515546f7a098ea9,129.9,15.66,1,145.56,control,False,False,0.0,129.9,145.56
dc3adcf742779e0c8eb5bd587ed4ec57,635.38,92.18,7,727.56,control,False,False,0.0,635.38,727.56
04c16a4e370df99cc2e5e4228ee63820,299.0,15.43,1,314.43,treatment,False,False,0.0,299.0,299.0
91d38275ca75e585338637cc73deeec1,288.0,16.77,1,304.77,control,False,False,0.0,288.0,304.77
eb808f17e12419314395e5309b23258b,84.99,15.35,1,100.34,control,True,False,0.0,84.99,100.33999999999999
f5b3a06b2ac88029188565f5e8bf4347,69.9,9.34,1,79.24000000000001,control,True,False,0.0,69.9,79.24000000000001
46a960198503941a98246a108f151e0b,234.0,45.900000000000006,3,279.9,treatment,False,False,0.0,234.0,234.0
13ea512ec6905271a81b450e551b62a8,174.0,21.86,1,195.86,treatment,False,False,0.0,174.0,174.0
e0100dc88768c6ca8b1b419fde8a50fb,689.0,17.84,1,706.84,treatment,False,False,0.0,689.0,689.0
63a0e19325e063aabcb6d25bc5223d5c,30.52,7.47,1,37.99,treatment,True,False,0.0,30.52,37.99
52932a42bc7180b8f5cea527f7e27a34,38.25,13.5,1,51.75,control,True,False,0.0,38.25,51.75
f9d5cc83106322c8781e4cc0c0bce572,224.9,26.09,1,250.99,treatment,False,False,0.0,224.9,224.9
183a7d0aaaf6b16afaa897a44424494b,156.0,17.53,1,173.53,control,False,False,0.0,156.0,173.53
ab9a2911bde46933de19f0eef001d3d9,199.8,35.66,2,235.46,control,False,False,0.0,199.8,235.46
885f4f4ae28b4914c99d01be5bf570bc,24.99,7.78,1,32.769999999999996,control,True,False,0.0,24.99,32.769999999999996
055eb7e5645d86bd278fc4f419622e8d,139.99,16.09,1,156.08,treatment,False,False,0.0,139.99,139.99
6fbd65f0ae756ffd1692f812a7b411a4,69.9,0.0,1,69.9,treatment,True,True,37.077408332105804,106.97740833210581,106.97740833210581
6948d508c3ef371871d70a9ba491c336,189.9,20.21,1,210.11,control,False,False,0.0,189.9,210.11
bfd31c6f76ff82a41e7beb05565aec4d,239.9,12.29,1,252.19,treatment,False,False,0.0,239.9,239.9
8bf14f24c8e8641850e22e01ca1fd3bd,199.0,17.83,1,216.83,control,False,False,0.0,199.0,216.82999999999998
3c153f5d35e78b843022376a66dac30d,24.99,15.1,1,40.09,control,True,False,0.0,24.99,40.089999999999996
d0c74e12dbbf527b5557190c591ac98c,52.9,9.27,1,62.17,control,True,False,0.0,52.9,62.17
6a03d0d3197b58dac687046338e114db,17.0,18.23,1,35.230000000000004,treatment,True,True,91.3827234888411,108.3827234888411,108.3827234888411
9fec37a0086c6f77f95b2ac00f27771e,184.9,22.59,1,207.49,treatment,False,False,0.0,184.9,184.9
a0312f29adf4584ac12f17aa74ca8f64,108.9,13.67,1,122.57,control,False,False,0.0,108.9,122.57000000000001
363c3c7c87e46fc1262fbd46cf22daad,679.0,19.85,1,698.85,treatment,False,False,0.0,679.0,679.0
d4eff6641558ecdca48ded390ea2e5a9,98.8,7.95,1,106.75,control,True,False,0.0,98.8,106.75
41d0050b0a103c674289659fdd6f602e,141.7,43.400000000000006,3,185.1,treatment,False,False,0.0,141.7,141.7
c52c7fbe316b5b9d549e8a25206b8a1f,1161.0,458.73,9,1619.73,treatment,False,False,0.0,1161.0,1161.0
54a1ba9a8bb07a2013657c2a49ed05d9,359.0,11.26,1,370.26,control,False,False,0.0,359.0,370.26
5fb801bbd0a3376799e6d3a508f845db,189.9,16.54,1,206.44,treatment,False,False,0.0,189.9,189.9
47e8ba7c05a52927e500dfc927b74031,12.77,7.78,1,20.55,treatment,True,False,0.0,12.77,20.55
e1017b936851c9cfe214af471fa314ac,27.99,14.1,1,42.09,control,True,False,0.0,27.99,42.089999999999996
e8f10e96c2974b2d58613a46cfef346b,59.9,16.61,1,76.50999999999999,treatment,True,False,0.0,59.9,76.50999999999999
ba1e8a32b5beea75e9b61b07255694de,149.0,13.7,1,162.7,control,False,False,0.0,149.0,162.7
b030a71673f17a9eebed29d9a7dfa2d8,45.9,8.11,1,54.01,control,True,False,0.0,45.9,54.01
c711de196a80086f6a5e179979fa4557,59.99,19.66,1,79.65,control,True,False,0.0,59.99,79.65
9c0bb2c7680b4f084fc874b19722fc88,34.9,10.96,1,45.86,control,True,False,0.0,34.9,45.86
9e6f9e919243ea6d70412f27d3e109f1,79.98,30.42,1,110.4,treatment,True,True,29.899582982803754,109.87958298280375,109.87958298280375
f2cf45e30b7281798c16050559433fe9,55.0,18.27,1,73.27,treatment,True,False,0.0,55.0,73.27
fe1e2671bc0399317906b86ef1c12593,299.99,13.12,1,313.11,treatment,False,False,0.0,299.99,299.99
607d8f6570c73e6a2e553908d572abc7,599.99,18.96,1,618.95,control,False,False,0.0,599.99,618.95
37f911dd56e9bd520b23d4ea1fd65236,27.99,7.78,1,35.769999999999996,control,True,False,0.0,27.99,35.769999999999996
9349a2d01c73ceff09422b184cf0ec61,229.0,21.68,1,250.68,control,False,False,0.0,229.0,250.68
96f08e1a226e8be6f46542c2d6567377,90.0,16.39,1,106.39,treatment,True,False,0.0,90.0,106.39
75d592e235731df502636b3cc6c7d1f4,248.99,17.5,1,266.49,treatment,False,False,0.0,248.99,248.99
f11d1468c04bda8475ef44acac005655,30.0,7.78,1,37.78,treatment,True,False,0.0,30.0,37.78
51b0dccc8596ce37a930dff2d63a10a2,99.9,17.78,1,117.68,control,True,False,0.0,99.9,117.68
c92758b82c8796f0f576a9653e981689,299.9,43.69,1,343.59,treatment,False,False,0.0,299.9,299.9
15ef84e2fdba1fb2783ed97832b66820,64.58,17.44,2,82.02,treatment,True,False,0.0,64.58,82.02
a556af28fe6f1e8804087924fdced810,23.9,12.69,1,36.59,control,True,False,0.0,23.9,36.589999999999996
d9a857b8ca6c8ca6a97e6977be3e47bb,49.9,17.6,1,67.5,treatment,True,True,54.34089698765949,104.24089698765948,104.24089698765948
344dedf9f07348bf7dcbeb9399329b8d,79.99,18.13,1,98.12,control,True,False,0.0,79.99,98.11999999999999
d6e13d9dbcac0f23c77ddadcf957ce3a,32.98,18.23,1,51.209999999999994,control,True,False,0.0,32.98,51.209999999999994
7a240ceeef4e675b85598c68d9aed65f,53.9,14.47,1,68.37,control,True,False,0.0,53.9,68.37
a01a17ebb12ed7e8b1b4a02b79ad650f,34.3,8.11,1,42.41,control,True,False,0.0,34.3,42.41
3eb03e7a4a9a9197c4f0481415bec34d,79.9,14.31,1,94.21,control,True,False,0.0,79.9,94.21000000000001
50c2a6b25b1df03eff6f7249da47f931,246.62,24.05,1,270.67,control,False,False,0.0,246.62,270.67
5a8cbabf9050846cfba3b3f011e2cad0,265.0,21.9,1,286.9,control,False,False,0.0,265.0,286.9
ad01d61ec53a43d200f359c11347316f,24.98,15.23,1,40.21,treatment,True,False,0.0,24.98,40.21
d0d0beb416cef186261cf1f2287bef19,65.9,13.82,1,79.72,treatment,True,False,0.0,65.9,79.72
eeae538503aa251c060d45ea2ef3fefa,53.0,19.56,1,72.56,treatment,True,False,0.0,53.0,72.56
73ce66a5f57c87bb706302f36d5db278,65.0,25.73,1,90.73,control,True,False,0.0,65.0,90.73
7ea599036acba8c4d180c9e2bedc6e9f,129.9,15.0,1,144.9,control,False,False,0.0,129.9,144.9
73a701180eb8c7933d23e211f735302b,35.35,15.35,1,50.7,control,True,False,0.0,35.35,50.7
a0ef08378f02efac03e5905cccb1644d,106.0,18.62,1,124.62,control,False,False,0.0,106.0,124.62
85e019a2383461c352ffffefc7ba4829,24.99,7.78,1,32.769999999999996,treatment,True,False,0.0,24.99,32.769999999999996
77aa92a7fa7631318d976cdade65422d,64.98,30.2,2,95.18,treatment,True,False,0.0,64.98,95.18
1eb1c9ea2b136f9dd002a9653253f916,59.99,12.76,1,72.75,treatment,True,True,57.25979243796601,117.24979243796602,117.24979243796602
39147bdfd750c2d950429efe16ea6cf7,69.45,19.46,1,88.91,treatment,True,False,0.0,69.45,88.91
f26acc71de5cd391e3a2fc13a5820895,120.0,17.28,1,137.28,control,False,False,0.0,120.0,137.28
38d3c26f8db105374d9387f518623a3e,59.9,13.44,1,73.34,control,True,False,0.0,59.9,73.34
1104851f6f6ff9451fdd8e8b980e18bd,79.99,8.91,1,88.89999999999999,treatment,True,False,0.0,79.99,88.89999999999999
b7063c39fd3396dd0ad64052b0825513,439.0,33.41,1,472.41,control,False,False,0.0,439.0,472.40999999999997
28cf49bbfe2683759d3cf866b7fda22f,60.0,90.6,6,150.6,control,True,False,0.0,60.0,150.6
da0f627d7b76d59598f9b85b3745d2f3,19.9,15.1,1,35.0,control,True,False,0.0,19.9,35.0
75fd71aadc94da494ae8e9010c38d4d1,159.0,91.32,1,250.32,control,False,False,0.0,159.0,250.32
d48ecf850e3d3c67a047a82b3243847e,145.9,18.27,1,164.17000000000002,control,False,False,0.0,145.9,164.17000000000002
5132d60eed6685d7cb062a0cd4655caf,503.34,24.88,1,528.22,treatment,False,False,0.0,503.34,503.34
31b5594fc512aedc5f790621219fd23b,16.5,19.32,1,35.82,treatment,True,False,0.0,16.5,35.82
a02dc27653c8ef244fd7d8c4d5bc81f5,299.9,34.12,1,334.02,control,False,False,0.0,299.9,334.02
da53168e1e12e3408d193c03604f260d,55.8,44.26,2,100.06,control,True,False,0.0,55.8,100.06
9865a513bb6f1285528404a98e6e25cb,239.99,22.17,1,262.16,treatment,False,False,0.0,239.99,239.99
a297f2735d1c57d50a70246794d12c3f,26.0,18.28,1,44.28,control,True,False,0.0,26.0,44.28
0e2f9761d88e4ddeabc283a1f3cfd914,29.9,16.79,1,46.69,control,True,False,0.0,29.9,46.69
3fabb6abad830a556447ea8e809ae9b1,99.8,19.89,1,119.69,control,True,False,0.0,99.8,119.69
53a9c421cf0e7129393a754a4d15b935,19.9,15.24,1,35.14,control,True,False,0.0,19.9,35.14
1c928abe3140f4705e73bc9ffe47e5cd,40.05,33.93,2,73.97999999999999,treatment,True,True,69.87085452033166,109.92085452033166,109.92085452033166
